Date Time,Open,High,Low,Close,Volume
2022-07-08 03:18:45,31400,31400,31397,31399,55
2022-07-08 03:18:50,31399,31399,31396,31399,28
2022-07-08 03:18:55,31399,31399,31397,31398,11
2022-07-08 03:19:00,31399,31400,31399,31399,11
2022-07-08 03:19:05,31400,31403,31400,31402,14
2022-07-08 03:19:10,31402,31402,31400,31402,46
2022-07-08 03:19:15,31402,31403,31402,31402,12
2022-07-08 03:19:20,31403,31403,31399,31400,7
2022-07-08 03:19:25,31401,31401,31400,31400,3
2022-07-08 03:19:30,31401,31404,31398,31399,24
2022-07-08 03:19:35,31398,31398,31397,31397,6
2022-07-08 03:19:40,31396,31397,31393,31397,9
2022-07-08 03:19:45,31396,31396,31395,31395,5
2022-07-08 03:19:50,31394,31394,31392,31393,16
2022-07-08 03:19:55,31396,31396,31394,31394,2
2022-07-08 03:20:00,31393,31397,31389,31396,52
2022-07-08 03:20:05,31397,31399,31397,31398,10
2022-07-08 03:20:10,31398,31398,31397,31398,5
2022-07-08 03:20:15,31397,31400,31397,31400,11
2022-07-08 03:20:20,31398,31398,31397,31397,8
2022-07-08 03:20:25,31397,31397,31394,31394,9
2022-07-08 03:20:30,31393,31395,31392,31394,6
2022-07-08 03:20:35,31395,31395,31393,31394,10
2022-07-08 03:20:40,31393,31394,31393,31394,6
2022-07-08 03:20:45,31395,31396,31393,31393,8
2022-07-08 03:20:50,31392,31393,31392,31393,4
2022-07-08 03:20:55,31392,31393,31392,31393,2
2022-07-08 03:21:00,31395,31399,31395,31399,10
2022-07-08 03:21:05,31398,31398,31398,31398,2
2022-07-08 03:21:10,31398,31400,31398,31399,12
2022-07-08 03:21:15,31398,31398,31397,31397,7
2022-07-08 03:21:20,31399,31399,31398,31398,6
2022-07-08 03:21:25,31399,31402,31399,31400,16
2022-07-08 03:21:30,31400,31403,31400,31403,9
2022-07-08 03:21:35,31401,31401,31400,31400,3
2022-07-08 03:21:40,31400,31400,31398,31398,10
2022-07-08 03:21:45,31400,31403,31399,31401,46
2022-07-08 03:21:50,31400,31400,31399,31399,12
2022-07-08 03:21:55,31399,31399,31397,31397,7
2022-07-08 03:22:00,31396,31397,31394,31394,40
2022-07-08 03:22:05,31395,31395,31395,31395,4
2022-07-08 03:22:10,31395,31397,31395,31396,42
2022-07-08 03:22:15,31395,31395,31393,31393,6
2022-07-08 03:22:20,31392,31394,31391,31394,11
2022-07-08 03:22:25,31392,31392,31390,31392,16
2022-07-08 03:22:30,31393,31396,31392,31396,14
2022-07-08 03:22:35,31396,31396,31394,31394,8
2022-07-08 03:22:40,31395,31395,31389,31389,5
2022-07-08 03:22:45,31388,31388,31383,31384,47
2022-07-08 03:22:50,31385,31386,31382,31382,17
2022-07-08 03:22:55,31382,31382,31380,31382,9
2022-07-08 03:23:00,31383,31388,31382,31388,36
2022-07-08 03:23:05,31389,31389,31383,31383,15
2022-07-08 03:23:10,31383,31385,31383,31385,2
2022-07-08 03:23:15,31385,31388,31384,31385,16
2022-07-08 03:23:20,31385,31386,31385,31386,4
2022-07-08 03:23:25,31387,31390,31387,31390,12
2022-07-08 03:23:30,31391,31391,31387,31387,8
2022-07-08 03:23:35,31385,31386,31385,31386,11
2022-07-08 03:23:40,31386,31387,31384,31387,45
2022-07-08 03:23:45,31386,31387,31385,31387,8
2022-07-08 03:23:50,31388,31388,31388,31388,3
2022-07-08 03:23:55,31387,31388,31386,31387,7
2022-07-08 03:24:00,31386,31386,31384,31385,12
2022-07-08 03:24:05,31386,31386,31381,31383,23
2022-07-08 03:24:10,31383,31383,31378,31379,20
2022-07-08 03:24:15,31378,31381,31378,31381,13
2022-07-08 03:24:20,31381,31381,31379,31379,13
2022-07-08 03:24:25,31379,31380,31378,31380,11
2022-07-08 03:24:30,31381,31383,31379,31381,41
2022-07-08 03:24:35,31380,31383,31376,31377,47
2022-07-08 03:24:40,31378,31379,31377,31377,10
2022-07-08 03:24:45,31378,31378,31378,31378,6
2022-07-08 03:24:50,31377,31377,31376,31376,11
2022-07-08 03:24:55,31375,31377,31374,31374,15
2022-07-08 03:25:00,31374,31374,31368,31368,33
2022-07-08 03:25:05,31367,31368,31367,31368,14
2022-07-08 03:25:10,31366,31367,31365,31367,19
2022-07-08 03:25:15,31367,31368,31366,31367,15
2022-07-08 03:25:20,31368,31369,31367,31368,11
2022-07-08 03:25:25,31369,31371,31368,31371,18
2022-07-08 03:25:30,31371,31374,31370,31371,46
2022-07-08 03:25:35,31371,31371,31369,31369,8
2022-07-08 03:25:40,31370,31372,31365,31370,47
2022-07-08 03:25:45,31370,31370,31369,31369,9
2022-07-08 03:25:50,31369,31370,31367,31370,8
2022-07-08 03:25:55,31371,31371,31369,31371,8
2022-07-08 03:26:00,31371,31373,31371,31372,11
2022-07-08 03:26:05,31372,31374,31372,31374,11
2022-07-08 03:26:10,31375,31377,31374,31376,17
2022-07-08 03:26:15,31376,31377,31376,31377,6
2022-07-08 03:26:20,31376,31376,31375,31375,5
2022-07-08 03:26:25,31377,31378,31376,31378,12
2022-07-08 03:26:30,31377,31379,31377,31379,5
2022-07-08 03:26:35,31378,31378,31377,31377,7
2022-07-08 03:26:40,31378,31381,31377,31380,20
2022-07-08 03:26:45,31380,31380,31378,31378,9
2022-07-08 03:26:50,31379,31379,31376,31376,11
2022-07-08 03:26:55,31376,31376,31376,31376,1
2022-07-08 03:27:00,31377,31377,31374,31374,8
2022-07-08 03:27:05,31375,31375,31371,31371,19
2022-07-08 03:27:10,31370,31373,31370,31371,13
2022-07-08 03:27:15,31372,31373,31370,31370,7
2022-07-08 03:27:20,31371,31371,31371,31371,3
2022-07-08 03:27:25,31369,31369,31365,31365,19
2022-07-08 03:27:30,31366,31366,31361,31361,29
2022-07-08 03:27:35,31360,31360,31359,31360,10
2022-07-08 03:27:40,31360,31360,31358,31359,15
2022-07-08 03:27:45,31360,31360,31359,31360,9
2022-07-08 03:27:50,31359,31361,31356,31360,21
2022-07-08 03:27:55,31361,31362,31361,31362,6
2022-07-08 03:28:00,31362,31365,31361,31362,25
2022-07-08 03:28:05,31364,31364,31360,31360,14
2022-07-08 03:28:10,31359,31359,31358,31358,5
2022-07-08 03:28:15,31359,31361,31359,31360,8
2022-07-08 03:28:20,31358,31358,31356,31356,8
2022-07-08 03:28:25,31354,31355,31352,31352,22
2022-07-08 03:28:30,31352,31353,31352,31352,13
2022-07-08 03:28:35,31352,31353,31350,31350,83
2022-07-08 03:28:40,31351,31355,31351,31355,8
2022-07-08 03:28:45,31356,31361,31356,31361,11
2022-07-08 03:28:50,31360,31361,31356,31357,5
2022-07-08 03:28:55,31360,31360,31357,31357,12
2022-07-08 03:29:00,31356,31356,31355,31356,7
2022-07-08 03:29:05,31356,31357,31355,31357,10
2022-07-08 03:29:10,31356,31356,31355,31356,8
2022-07-08 03:29:15,31357,31358,31356,31356,5
2022-07-08 03:29:20,31357,31358,31357,31357,8
2022-07-08 03:29:25,31358,31361,31358,31361,16
2022-07-08 03:29:30,31362,31362,31357,31358,13
2022-07-08 03:29:35,31356,31356,31356,31356,1
2022-07-08 03:29:40,31357,31357,31357,31357,3
2022-07-08 03:29:45,31357,31358,31356,31356,26
2022-07-08 03:29:50,31355,31355,31353,31353,6
2022-07-08 03:29:55,31351,31351,31348,31350,35
2022-07-08 03:30:00,31351,31351,31347,31348,51
2022-07-08 03:30:05,31349,31351,31347,31351,15
2022-07-08 03:30:10,31351,31355,31350,31351,22
2022-07-08 03:30:15,31352,31359,31352,31358,17
2022-07-08 03:30:20,31359,31363,31358,31362,46
2022-07-08 03:30:25,31361,31361,31358,31359,11
2022-07-08 03:30:30,31359,31359,31359,31359,4
2022-07-08 03:30:35,31360,31361,31359,31360,13
2022-07-08 03:30:40,31362,31365,31362,31363,13
2022-07-08 03:30:45,31363,31367,31363,31367,14
2022-07-08 03:30:50,31364,31364,31362,31362,3
2022-07-08 03:30:55,31364,31368,31364,31366,4
2022-07-08 03:31:00,31366,31372,31366,31370,30
2022-07-08 03:31:05,31369,31371,31368,31371,8
2022-07-08 03:31:10,31370,31372,31368,31371,12
2022-07-08 03:31:15,31372,31373,31371,31373,6
2022-07-08 03:31:20,31372,31374,31372,31374,9
2022-07-08 03:31:25,31375,31375,31372,31372,9
2022-07-08 03:31:30,31374,31376,31374,31376,5
2022-07-08 03:31:35,31376,31377,31376,31377,10
2022-07-08 03:31:40,31377,31379,31376,31379,12
2022-07-08 03:31:45,31378,31378,31377,31377,4
2022-07-08 03:31:50,31377,31379,31377,31379,3
2022-07-08 03:31:55,31379,31379,31376,31376,4
2022-07-08 03:32:00,31379,31379,31377,31377,2
2022-07-08 03:32:05,31375,31379,31375,31377,7
2022-07-08 03:32:10,31378,31378,31375,31377,13
2022-07-08 03:32:15,31376,31376,31370,31372,19
2022-07-08 03:32:20,31372,31374,31372,31372,9
2022-07-08 03:32:25,31374,31375,31372,31372,15
2022-07-08 03:32:30,31374,31374,31374,31374,1
2022-07-08 03:32:35,31373,31373,31373,31373,3
2022-07-08 03:32:40,31373,31375,31372,31375,6
2022-07-08 03:32:45,31374,31377,31373,31375,21
2022-07-08 03:32:50,31375,31379,31375,31379,5
2022-07-08 03:32:55,31379,31379,31374,31374,16
2022-07-08 03:33:00,31377,31377,31375,31375,8
2022-07-08 03:33:05,31376,31376,31373,31376,14
2022-07-08 03:33:10,31375,31375,31374,31374,4
2022-07-08 03:33:15,31370,31370,31369,31370,7
2022-07-08 03:33:20,31369,31372,31365,31372,37
2022-07-08 03:33:25,31373,31374,31373,31374,4
2022-07-08 03:33:30,31373,31374,31373,31373,7
2022-07-08 03:33:35,31374,31376,31373,31376,17
2022-07-08 03:33:40,31376,31376,31373,31376,8
2022-07-08 03:33:45,31375,31375,31374,31374,3
2022-07-08 03:33:50,31376,31379,31376,31379,15
2022-07-08 03:33:55,31379,31380,31376,31377,18
2022-07-08 03:34:00,31377,31377,31374,31375,17
2022-07-08 03:34:05,31372,31373,31370,31372,28
2022-07-08 03:34:10,31371,31373,31369,31370,17
2022-07-08 03:34:15,31370,31370,31369,31370,8
2022-07-08 03:34:20,31371,31372,31370,31371,14
2022-07-08 03:34:25,31370,31372,31370,31371,7
2022-07-08 03:34:30,31372,31372,31372,31372,2
2022-07-08 03:34:35,31373,31373,31372,31372,9
2022-07-08 03:34:40,31373,31377,31373,31376,10
2022-07-08 03:34:45,31375,31375,31372,31372,6
2022-07-08 03:34:50,31373,31373,31371,31371,5
2022-07-08 03:34:55,31372,31372,31371,31371,3
